date,weather,market,weather_lag_1,weather_lag_2,market_lag_1,market_lag_2,rolling_corr
2024-04-25,0,0.007695818973462949,0.0,0.0,0.007505896165011065,0.008836230404232221,-0.3118423249320866
2024-04-26,0,0.008078117973843342,0.0,0.0,0.007695818973462949,0.007505896165011065,-0.3194011006189047
2024-04-29,0,0.007838444416057553,0.0,0.0,0.008078117973843342,0.007695818973462949,-0.3219360412321796
2024-04-30,0,0.009782596028999802,0.0,0.0,0.007838444416057553,0.008078117973843342,-0.331885476971864
2024-05-01,0,0.009462610155943338,0.0,0.0,0.009782596028999802,0.007838444416057553,-0.32919776389044725
2024-05-02,0,0.008923295197842334,0.0,0.0,0.009462610155943338,0.009782596028999802,-0.3391859469333869
2024-05-03,0,0.010142193679498151,0.0,0.0,0.008923295197842334,0.009462610155943338,-0.2900307219548057
2024-05-06,0,0.010189044353797198,0.0,0.0,0.010142193679498151,0.008923295197842334,-0.2125538205772033
2024-05-07,0,0.00979539769207751,0.0,0.0,0.010189044353797198,0.010142193679498151,
2024-05-08,1,0.009831484246952616,0.0,0.0,0.00979539769207751,0.010189044353797198,0.21647134724956754
2024-05-09,0,0.005945722499007884,1.0,0.0,0.009831484246952616,0.00979539769207751,0.21826968535991229
2024-05-10,0,0.004974594539453239,0.0,1.0,0.005945722499007884,0.009831484246952616,0.21789180209749426
2024-05-13,0,0.005163805915779191,0.0,0.0,0.004974594539453239,0.005945722499007884,0.2228786183506564
2024-05-14,0,0.0037629643106747556,0.0,0.0,0.005163805915779191,0.004974594539453239,0.21575066986752567
2024-05-15,0,0.00420682722503688,0.0,0.0,0.0037629643106747556,0.005163805915779191,0.2122307475617376
2024-05-16,0,0.004670928116781592,0.0,0.0,0.00420682722503688,0.0037629643106747556,0.20933061768783837
2024-05-17,0,0.0045653454949281785,0.0,0.0,0.004670928116781592,0.00420682722503688,0.21147546277960147
2024-05-20,0,0.004544023433998522,0.0,0.0,0.0045653454949281785,0.004670928116781592,0.21142454559886462
2024-05-21,0,0.004526757388905731,0.0,0.0,0.004544023433998522,0.0045653454949281785,0.2121822986899095
2024-05-22,0,0.004875029687465864,0.0,0.0,0.004526757388905731,0.004544023433998522,0.21630048736240076
2024-05-23,1,0.005907821795824506,0.0,0.0,0.004875029687465864,0.004526757388905731,0.07084526897854869
2024-05-24,1,0.004537880016554748,1.0,0.0,0.005907821795824506,0.004875029687465864,-0.05944693359373564
2024-05-28,1,0.004451516791394144,1.0,1.0,0.004537880016554748,0.005907821795824506,-0.1447014052015134
2024-05-29,0,0.005254679220731742,1.0,1.0,0.004451516791394144,0.004537880016554748,-0.12681858599986107
2024-05-30,0,0.005483087205803051,0.0,1.0,0.005254679220731742,0.004451516791394144,-0.11196318605837594
2024-05-31,0,0.006529484162261387,0.0,0.0,0.005483087205803051,0.005254679220731742,-0.10657060429322825
2024-06-03,1,0.006538885640105071,0.0,0.0,0.006529484162261387,0.005483087205803051,-0.10060252869403347
2024-06-04,0,0.005831500719331846,1.0,0.0,0.006538885640105071,0.006529484162261387,-0.0871295275778837
2024-06-05,0,0.006900822320911175,0.0,1.0,0.005831500719331846,0.006538885640105071,-0.07473308953548458
2024-06-06,1,0.0069147471899887415,0.0,0.0,0.006900822320911175,0.005831500719331846,-0.05212440106170331
2024-06-07,1,0.0059480778357183005,1.0,0.0,0.0069147471899887415,0.006900822320911175,-0.05803325958223983
2024-06-10,0,0.0047541613270085945,1.0,1.0,0.0059480778357183005,0.0069147471899887415,-0.028078401008898305
2024-06-11,0,0.004292839567373917,0.0,1.0,0.0047541613270085945,0.0059480778357183005,0.0037655885383164516
2024-06-12,0,0.004741890730678046,0.0,0.0,0.004292839567373917,0.0047541613270085945,0.05089153344442796
2024-06-13,0,0.004687536481926667,0.0,0.0,0.004741890730678046,0.004292839567373917,0.09967108506770185
2024-06-14,1,0.0032533685381131547,0.0,0.0,0.004687536481926667,0.004741890730678046,0.04809621414528209
2024-06-17,1,0.003673094758873342,1.0,0.0,0.0032533685381131547,0.004687536481926667,0.043661866773385724
2024-06-18,1,0.0031887627123252204,1.0,1.0,0.003673094758873342,0.0032533685381131547,0.04570886663424117
2024-06-20,1,0.003975743502474354,1.0,1.0,0.0031887627123252204,0.003673094758873342,0.09371595050687011
2024-06-21,1,0.004334868929257877,1.0,1.0,0.003975743502474354,0.0031887627123252204,-0.11919904444441679
2024-06-24,1,0.003773167025133661,1.0,1.0,0.004334868929257877,0.003975743502474354,-0.13777788512875327
2024-06-25,1,0.0039322061130443505,1.0,1.0,0.003773167025133661,0.004334868929257877,-0.1671849324255362
2024-06-26,1,0.003891150260157619,1.0,1.0,0.0039322061130443505,0.003773167025133661,-0.1874113223919501
2024-06-27,1,0.0026735898604374033,1.0,1.0,0.003891150260157619,0.0039322061130443505,-0.27577725306674966
2024-06-28,0,0.0028964686873397395,1.0,1.0,0.0026735898604374033,0.003891150260157619,-0.2250910647495182
2024-07-01,1,0.003011613243797192,0.0,1.0,0.0028964686873397395,0.0026735898604374033,-0.2648866088326565
2024-07-02,1,0.0036725568672300022,1.0,0.0,0.003011613243797192,0.0028964686873397395,-0.29137277046406235
2024-07-03,1,0.003389968957178795,1.0,1.0,0.0036725568672300022,0.003011613243797192,-0.32090391756524167
2024-07-05,1,0.0035540911426890053,1.0,1.0,0.003389968957178795,0.0036725568672300022,-0.34660282956111843
2024-07-08,1,0.0035854503664000123,1.0,1.0,0.0035540911426890053,0.003389968957178795,-0.35791435714882736
2024-07-09,1,0.003598005041660989,1.0,1.0,0.0035854503664000123,0.0035540911426890053,-0.4082940957728209
2024-07-10,1,0.0033238260821295018,1.0,1.0,0.003598005041660989,0.0035854503664000123,-0.4262603816498978
2024-07-11,1,0.006051853132946611,1.0,1.0,0.0033238260821295018,0.003598005041660989,-0.38416415915301766
2024-07-12,1,0.005994471024211172,1.0,1.0,0.006051853132946611,0.0033238260821295018,-0.3300788059066034
2024-07-15,1,0.005908069552940295,1.0,1.0,0.005994471024211172,0.006051853132946611,-0.2733396698102999
2024-07-16,1,0.005998237490974486,1.0,1.0,0.005908069552940295,0.005994471024211172,-0.17240542679776147
2024-07-17,1,0.00869378984308564,1.0,1.0,0.005998237490974486,0.005908069552940295,-0.12482955597126962
2024-07-18,1,0.009227592499484119,1.0,1.0,0.00869378984308564,0.005998237490974486,-0.015449132660310217
2024-07-19,1,0.008032064050029791,1.0,1.0,0.009227592499484119,0.00869378984308564,0.111059819156555
2024-07-22,1,0.00913017703237732,1.0,1.0,0.008032064050029791,0.009227592499484119,0.1207369116077541
2024-07-23,1,0.008738884054436449,1.0,1.0,0.00913017703237732,0.008032064050029791,0.13431743345606978
2024-07-24,1,0.011635236773714707,1.0,1.0,0.008738884054436449,0.00913017703237732,0.15948967791561883
2024-07-25,1,0.010479591299016383,1.0,1.0,0.011635236773714707,0.008738884054436449,0.1590075785806077
2024-07-26,1,0.011840806242670067,1.0,1.0,0.010479591299016383,0.011635236773714707,0.1691425005148264
2024-07-29,1,0.011737949295439958,1.0,1.0,0.011840806242670067,0.010479591299016383,0.1799264364285244
2024-07-30,1,0.011608339902370186,1.0,1.0,0.011737949295439958,0.011840806242670067,0.18850908243133163
2024-07-31,1,0.012617593827374119,1.0,1.0,0.011608339902370186,0.011737949295439958,0.19495355864207098
2024-08-01,1,0.013506826431370392,1.0,1.0,0.012617593827374119,0.011608339902370186,0.2029155145831972
2024-08-02,1,0.012380018371411856,1.0,1.0,0.013506826431370392,0.012617593827374119,0.2113940801739346
2024-08-05,1,0.016332516804753474,1.0,1.0,0.012380018371411856,0.013506826431370392,0.21216820179452106
2024-08-06,1,0.016208885068157364,1.0,1.0,0.016332516804753474,0.012380018371411856,0.21805962501291212
2024-08-07,1,0.015954599779773565,1.0,1.0,0.016208885068157364,0.016332516804753474,0.22594509768777932
2024-08-08,0,0.019623126319708934,1.0,1.0,0.015954599779773565,0.016208885068157364,-0.1438231098824949
2024-08-09,1,0.01825605763976312,0.0,1.0,0.019623126319708934,0.015954599779773565,-0.11071708736167886
2024-08-12,1,0.017840451893410183,1.0,0.0,0.01825605763976312,0.019623126319708934,-0.3687046725160487
2024-08-13,0,0.01760328477238027,1.0,1.0,0.017840451893410183,0.01825605763976312,-0.44747541356845333
2024-08-14,1,0.010376334376744466,0.0,1.0,0.01760328477238027,0.017840451893410183,-0.4489501927865161
2024-08-15,1,0.010878290461223399,1.0,0.0,0.010376334376744466,0.01760328477238027,-0.45189948510102784
2024-08-16,1,0.008969942711896797,1.0,1.0,0.010878290461223399,0.010376334376744466,-0.4589859814080979
2024-08-19,1,0.006760863055807154,1.0,1.0,0.008969942711896797,0.010878290461223399,-0.4669114973441037
2024-08-20,0,0.007651519226969764,1.0,1.0,0.006760863055807154,0.008969942711896797,-0.30532785369345083
2024-08-21,0,0.007198218174801248,0.0,1.0,0.007651519226969764,0.006760863055807154,-0.17371850439604394
2024-08-22,0,0.008019444871751434,0.0,0.0,0.007198218174801248,0.007651519226969764,-0.0807677285146671
2024-08-23,0,0.008563893414247622,0.0,0.0,0.008019444871751434,0.007198218174801248,-0.0065926274083349555
2024-08-26,1,0.007262808202788201,0.0,0.0,0.008563893414247622,0.008019444871751434,-0.0007464239898621128
2024-08-27,1,0.007263609280902326,1.0,0.0,0.007262808202788201,0.008563893414247622,0.004875868748702883
2024-08-28,1,0.006840020244260872,1.0,1.0,0.007263609280902326,0.007262808202788201,-0.0033230537166830665
2024-08-29,1,0.006803851877313781,1.0,1.0,0.006840020244260872,0.007263609280902326,-0.013687320243256088
2024-08-30,0,0.007725123739287996,1.0,1.0,0.006803851877313781,0.006840020244260872,0.058925070658534334
2024-09-03,0,0.01096972862304497,0.0,1.0,0.007725123739287996,0.006803851877313781,0.0732009068619366
2024-09-04,0,0.00950017384736391,0.0,0.0,0.01096972862304497,0.007725123739287996,0.11091902016424607
2024-09-05,0,0.009499685933735309,0.0,0.0,0.00950017384736391,0.01096972862304497,0.12941037708144865
2024-09-06,0,0.010628332696765882,0.0,0.0,0.009499685933735309,0.00950017384736391,0.1403930025390084
2024-09-09,0,0.012433278744862993,0.0,0.0,0.010628332696765882,0.009499685933735309,0.12301772011898356
2024-09-10,0,0.012729224759026226,0.0,0.0,0.012433278744862993,0.010628332696765882,0.10519624960652994
2024-09-11,0,0.012824357484512187,0.0,0.0,0.012729224759026226,0.012433278744862993,0.08951996650497684
2024-09-12,0,0.010098610361577654,0.0,0.0,0.012824357484512187,0.012729224759026226,0.09071941737204585
2024-09-13,0,0.010056884916978655,0.0,0.0,0.010098610361577654,0.012824357484512187,0.08192981624688733
2024-09-16,0,0.009773112508904934,0.0,0.0,0.010056884916978655,0.010098610361577654,0.0822765390778609
2024-09-17,0,0.004341829224887112,0.0,0.0,0.009773112508904934,0.010056884916978655,0.07528951636862488
2024-09-18,0,0.00461214180425297,0.0,0.0,0.004341829224887112,0.009773112508904934,0.05520668062664123
2024-09-19,1,0.006809771684190205,0.0,0.0,0.00461214180425297,0.004341829224887112,-0.04732743996650168
2024-09-20,1,0.006911817418423175,1.0,0.0,0.006809771684190205,0.00461214180425297,-0.013896734696581963
2024-09-23,0,0.006717884531124318,1.0,1.0,0.006911817418423175,0.006809771684190205,-0.11337614137161046
2024-09-24,0,0.006642657356000806,0.0,1.0,0.006717884531124318,0.006911817418423175,-0.26053943122487566
2024-09-25,0,0.00685753204562391,0.0,0.0,0.006642657356000806,0.006717884531124318,-0.20626837559113032
2024-09-26,0,0.0068222061489041285,0.0,0.0,0.00685753204562391,0.006642657356000806,-0.23920101868186472
2024-09-27,0,0.006618543432331768,0.0,0.0,0.0068222061489041285,0.00685753204562391,-0.29795618344703984
2024-09-30,0,0.0027940545586122834,0.0,0.0,0.006618543432331768,0.0068222061489041285,-0.25937808889555675
2024-10-01,0,0.004834594365481906,0.0,0.0,0.0027940545586122834,0.006618543432331768,-0.20941108932784824
2024-10-02,0,0.004694515679370648,0.0,0.0,0.004834594365481906,0.0027940545586122834,-0.1835900979453925
2024-10-03,0,0.004553891233779819,0.0,0.0,0.004694515679370648,0.004834594365481906,-0.16138292334321178
2024-10-04,0,0.005807008104573547,0.0,0.0,0.004553891233779819,0.004694515679370648,-0.14555185224578332
2024-10-07,0,0.0067248423223516375,0.0,0.0,0.005807008104573547,0.004553891233779819,-0.1336004829107471
2024-10-08,0,0.007885870264680368,0.0,0.0,0.0067248423223516375,0.005807008104573547,-0.13286893915042947
2024-10-09,0,0.008191291859587026,0.0,0.0,0.007885870264680368,0.0067248423223516375,-0.13405762267411947
2024-10-10,0,0.0070873956870392005,0.0,0.0,0.008191291859587026,0.007885870264680368,-0.11504303903832923
2024-10-11,0,0.007208247110358388,0.0,0.0,0.0070873956870392005,0.008191291859587026,-0.0918058524501514
2024-10-14,0,0.0071431373454806215,0.0,0.0,0.007208247110358388,0.0070873956870392005,-0.0897128877942714
2024-10-15,0,0.007920097066183627,0.0,0.0,0.0071431373454806215,0.007208247110358388,-0.081406072609984
2024-10-16,0,0.006208287229435709,0.0,0.0,0.007920097066183627,0.0071431373454806215,-0.07005319600100775
2024-10-17,0,0.0057085887983250785,0.0,0.0,0.006208287229435709,0.007920097066183627,-0.056684792242169504
2024-10-18,0,0.00537563957434098,0.0,0.0,0.0057085887983250785,0.006208287229435709,-0.038635102109641925
2024-10-21,0,0.0053467394623489956,0.0,0.0,0.00537563957434098,0.0057085887983250785,-0.013736261210035938
2024-10-22,0,0.00504847751381192,0.0,0.0,0.0053467394623489956,0.00537563957434098,0.018631690994626294
2024-10-23,0,0.005283948483970796,0.0,0.0,0.00504847751381192,0.0053467394623489956,0.06248047840695403
